# S1 DEM window: AWS Terrain Tiles Terrarium z15 (SRTM-derived mirror, NOT USGS tile)
# tiles: z15/24447/13793,z15/24448/13793,z15/24449/13793,z15/24447/13794,z15/24448/13794,z15/24449/13794,z15/24447/13795,z15/24448/13795,z15/24449/13795
# decode: elev = R*256 + G + B/256 - 32768 | pixel_m=4.243 | s1_mosaic_px=402,446
i,j,lat,lon,elev_m
52,60,27.343943,88.600874,1330.96
53,60,27.343943,88.600917,1333.28
54,60,27.343943,88.600960,1335.54
55,60,27.343943,88.601003,1337.69
56,60,27.343943,88.601046,1339.68
57,60,27.343943,88.601089,1341.50
58,60,27.343943,88.601131,1343.19
59,60,27.343943,88.601174,1344.79
60,60,27.343943,88.601217,1346.33
61,60,27.343943,88.601260,1347.84
62,60,27.343943,88.601303,1349.34
63,60,27.343943,88.601346,1350.81
0,61,27.343905,88.598642,1234.71
1,61,27.343905,88.598685,1236.13
2,61,27.343905,88.598728,1237.41
3,61,27.343905,88.598771,1238.50
4,61,27.343905,88.598814,1239.35
5,61,27.343905,88.598857,1239.98
6,61,27.343905,88.598900,1240.56
7,61,27.343905,88.598943,1241.21
8,61,27.343905,88.598986,1242.09
9,61,27.343905,88.599029,1243.26
10,61,27.343905,88.599072,1244.72
11,61,27.343905,88.599114,1246.50
12,61,27.343905,88.599157,1248.58
13,61,27.343905,88.599200,1250.95
14,61,27.343905,88.599243,1253.54
15,61,27.343905,88.599286,1256.29
16,61,27.343905,88.599329,1259.14
17,61,27.343905,88.599372,1262.07
18,61,27.343905,88.599415,1265.09
19,61,27.343905,88.599458,1268.23
20,61,27.343905,88.599501,1271.49
21,61,27.343905,88.599544,1274.80
22,61,27.343905,88.599586,1277.96
23,61,27.343905,88.599629,1280.79
24,61,27.343905,88.599672,1283.09
25,61,27.343905,88.599715,1284.83
26,61,27.343905,88.599758,1286.18
27,61,27.343905,88.599801,1287.28
28,61,27.343905,88.599844,1288.30
29,61,27.343905,88.599887,1289.34
30,61,27.343905,88.599930,1290.50
31,61,27.343905,88.599973,1291.82
32,61,27.343905,88.600016,1293.38
33,61,27.343905,88.600059,1295.18
34,61,27.343905,88.600101,1297.13
35,61,27.343905,88.600144,1299.13
36,61,27.343905,88.600187,1301.10
37,61,27.343905,88.600230,1302.98
38,61,27.343905,88.600273,1304.82
39,61,27.343905,88.600316,1306.64
40,61,27.343905,88.600359,1308.46
41,61,27.343905,88.600402,1310.29
42,61,27.343905,88.600445,1312.11
43,61,27.343905,88.600488,1313.90
44,61,27.343905,88.600531,1315.63
45,61,27.343905,88.600574,1317.32
46,61,27.343905,88.600616,1319.01
47,61,27.343905,88.600659,1320.74
48,61,27.343905,88.600702,1322.55
49,61,27.343905,88.600745,1324.47
50,61,27.343905,88.600788,1326.49
51,61,27.343905,88.600831,1328.59
52,61,27.343905,88.600874,1330.79
53,61,27.343905,88.600917,1333.02
54,61,27.343905,88.600960,1335.23
55,61,27.343905,88.601003,1337.32
56,61,27.343905,88.601046,1339.22
57,61,27.343905,88.601089,1340.92
58,61,27.343905,88.601131,1342.47
59,61,27.343905,88.601174,1343.96
60,61,27.343905,88.601217,1345.44
61,61,27.343905,88.601260,1346.95
62,61,27.343905,88.601303,1348.47
63,61,27.343905,88.601346,1350.00
0,62,27.343867,88.598642,1235.48
1,62,27.343867,88.598685,1236.89
2,62,27.343867,88.598728,1238.18
3,62,27.343867,88.598771,1239.26
4,62,27.343867,88.598814,1240.10
5,62,27.343867,88.598857,1240.73
6,62,27.343867,88.598900,1241.30
7,62,27.343867,88.598943,1241.94
8,62,27.343867,88.598986,1242.80
9,62,27.343867,88.599029,1243.95
10,62,27.343867,88.599072,1245.40
11,62,27.343867,88.599114,1247.15
12,62,27.343867,88.599157,1249.21
13,62,27.343867,88.599200,1251.56
14,62,27.343867,88.599243,1254.14
15,62,27.343867,88.599286,1256.91
16,62,27.343867,88.599329,1259.82
17,62,27.343867,88.599372,1262.82
18,62,27.343867,88.599415,1265.90
19,62,27.343867,88.599458,1269.03
20,62,27.343867,88.599501,1272.18
21,62,27.343867,88.599544,1275.28
22,62,27.343867,88.599586,1278.19
23,62,27.343867,88.599629,1280.80
24,62,27.343867,88.599672,1282.96
25,62,27.343867,88.599715,1284.69
26,62,27.343867,88.599758,1286.07
27,62,27.343867,88.599801,1287.22
28,62,27.343867,88.599844,1288.27
29,62,27.343867,88.599887,1289.30
30,62,27.343867,88.599930,1290.41
31,62,27.343867,88.599973,1291.72
32,62,27.343867,88.600016,1293.30
33,62,27.343867,88.600059,1295.16
34,62,27.343867,88.600101,1297.18
35,62,27.343867,88.600144,1299.28
36,62,27.343867,88.600187,1301.32
37,62,27.343867,88.600230,1303.28
38,62,27.343867,88.600273,1305.18
39,62,27.343867,88.600316,1307.06
40,62,27.343867,88.600359,1308.95
41,62,27.343867,88.600402,1310.86
42,62,27.343867,88.600445,1312.76
43,62,27.343867,88.600488,1314.61
44,62,27.343867,88.600531,1316.38
45,62,27.343867,88.600574,1318.07
46,62,27.343867,88.600616,1319.71
47,62,27.343867,88.600659,1321.34
48,62,27.343867,88.600702,1322.99
49,62,27.343867,88.600745,1324.70
50,62,27.343867,88.600788,1326.50
51,62,27.343867,88.600831,1328.41
52,62,27.343867,88.600874,1330.46
53,62,27.343867,88.600917,1332.62
54,62,27.343867,88.600960,1334.78
55,62,27.343867,88.601003,1336.84
56,62,27.343867,88.601046,1338.68
57,62,27.343867,88.601089,1340.30
58,62,27.343867,88.601131,1341.77
59,62,27.343867,88.601174,1343.20
60,62,27.343867,88.601217,1344.67
61,62,27.343867,88.601260,1346.23
62,62,27.343867,88.601303,1347.84
63,62,27.343867,88.601346,1349.45
0,63,27.343829,88.598642,1236.24
1,63,27.343829,88.598685,1237.65
2,63,27.343829,88.598728,1238.93
3,63,27.343829,88.598771,1240.02
4,63,27.343829,88.598814,1240.87
5,63,27.343829,88.598857,1241.54
6,63,27.343829,88.598900,1242.15
7,63,27.343829,88.598943,1242.84
8,63,27.343829,88.598986,1243.73
9,63,27.343829,88.599029,1244.91
10,63,27.343829,88.599072,1246.37
11,63,27.343829,88.599114,1248.11
12,63,27.343829,88.599157,1250.15
13,63,27.343829,88.599200,1252.46
14,63,27.343829,88.599243,1255.00
15,63,27.343829,88.599286,1257.75
16,63,27.343829,88.599329,1260.67
17,63,27.343829,88.599372,1263.70
18,63,27.343829,88.599415,1266.79
19,63,27.343829,88.599458,1269.88
20,63,27.343829,88.599501,1272.89
21,63,27.343829,88.599544,1275.76
22,63,27.343829,88.599586,1278.43
23,63,27.343829,88.599629,1280.83
24,63,27.343829,88.599672,1282.88
25,63,27.343829,88.599715,1284.59
26,63,27.343829,88.599758,1286.03
27,63,27.343829,88.599801,1287.26
28,63,27.343829,88.599844,1288.36
29,63,27.343829,88.599887,1289.43
30,63,27.343829,88.599930,1290.56
31,63,27.343829,88.599973,1291.87
32,63,27.343829,88.600016,1293.46
33,63,27.343829,88.600059,1295.34
34,63,27.343829,88.600101,1297.41
35,63,27.343829,88.600144,1299.54
36,63,27.343829,88.600187,1301.62
37,63,27.343829,88.600230,1303.62
38,63,27.343829,88.600273,1305.56
39,63,27.343829,88.600316,1307.50
40,63,27.343829,88.600359,1309.47
41,63,27.343829,88.600402,1311.47
42,63,27.343829,88.600445,1313.45
43,63,27.343829,88.600488,1315.37
44,63,27.343829,88.600531,1317.16
45,63,27.343829,88.600574,1318.82
46,63,27.343829,88.600616,1320.38
47,63,27.343829,88.600659,1321.88
48,63,27.343829,88.600702,1323.35
49,63,27.343829,88.600745,1324.85
50,63,27.343829,88.600788,1326.43
51,63,27.343829,88.600831,1328.15
52,63,27.343829,88.600874,1330.06
53,63,27.343829,88.600917,1332.14
54,63,27.343829,88.600960,1334.26
55,63,27.343829,88.601003,1336.29
56,63,27.343829,88.601046,1338.11
57,63,27.343829,88.601089,1339.67
58,63,27.343829,88.601131,1341.10
59,63,27.343829,88.601174,1342.51
60,63,27.343829,88.601217,1344.02
61,63,27.343829,88.601260,1345.68
62,63,27.343829,88.601303,1347.39
63,63,27.343829,88.601346,1349.11
